ID,Image_Entree,Image_Sortie,Label_Num_Entree,Label_Nom_Entree,Label_Num_Sortie,Label_Nom_Sortie
464227,464227.jpg,464227_output.jpg,4,Galerina marginata,4,Galerina marginata
570724,570724.jpg,570724_output.jpg,3,Fuligo septica,3,Fuligo septica
599624,599624.jpg,599624_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
227010,227010.jpg,227010_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
103894,103894.jpg,103894_output.jpg,0,Amanita phalloides,0,Amanita phalloides
64375,64375.jpg,64375_output.jpg,2,Coprinus comatus,2,Coprinus comatus
161388,161388.jpg,161388_output.jpg,0,Amanita phalloides,0,Amanita phalloides
409778,409778.jpg,409778_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
419211,419211.jpg,419211_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
295606,295606.jpg,295606_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
625321,625321.jpg,625321_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
564985,564985.jpg,564985_output.jpg,4,Galerina marginata,4,Galerina marginata
151654,151654.jpg,151654_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
129144,129144.jpg,129144_output.jpg,5,Hypholoma fasciculare,4,Galerina marginata
218317,218317.jpg,218317_output.jpg,8,Pluteus cervinus,4,Galerina marginata
71102,71102.jpg,71102_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
614351,614351.jpg,614351_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
490690,490690.jpg,490690_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
209674,209674.jpg,209674_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
488943,488943.jpg,488943_output.jpg,2,Coprinus comatus,2,Coprinus comatus
329668,329668.jpg,329668_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
258158,258158.jpg,258158_output.jpg,0,Amanita phalloides,0,Amanita phalloides
466355,466355.jpg,466355_output.jpg,0,Amanita phalloides,0,Amanita phalloides
493671,493671.jpg,493671_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
497688,497688.jpg,497688_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
585303,585303.jpg,585303_output.jpg,0,Amanita phalloides,0,Amanita phalloides
293156,293156.jpg,293156_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
374252,374252.jpg,374252_output.jpg,6,Laetiporus sulphureus,3,Fuligo septica
667430,667430.jpg,667430_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
103868,103868.jpg,103868_output.jpg,0,Amanita phalloides,0,Amanita phalloides
674561,674561.jpg,674561_output.jpg,0,Amanita phalloides,0,Amanita phalloides
617009,617009.jpg,617009_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
144887,144887.jpg,144887_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
590573,590573.jpg,590573_output.jpg,0,Amanita phalloides,0,Amanita phalloides
129772,129772.jpg,129772_output.jpg,4,Galerina marginata,4,Galerina marginata
145177,145177.jpg,145177_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
597844,597844.jpg,597844_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
581947,581947.jpg,581947_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
72859,72859.jpg,72859_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
451679,451679.jpg,451679_output.jpg,0,Amanita phalloides,0,Amanita phalloides
103375,103375.jpg,103375_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
81640,81640.jpg,81640_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
458057,458057.jpg,458057_output.jpg,3,Fuligo septica,3,Fuligo septica
138527,138527.jpg,138527_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
376799,376799.jpg,376799_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
582787,582787.jpg,582787_output.jpg,0,Amanita phalloides,0,Amanita phalloides
667426,667426.jpg,667426_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
531158,531158.jpg,531158_output.jpg,9,Schizophyllum commune,7,Pleurotus ostreatus
337377,337377.jpg,337377_output.jpg,3,Fuligo septica,3,Fuligo septica
139654,139654.jpg,139654_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
500705,500705.jpg,500705_output.jpg,0,Amanita phalloides,0,Amanita phalloides
290103,290103.jpg,290103_output.jpg,0,Amanita phalloides,0,Amanita phalloides
113024,113024.jpg,113024_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
602325,602325.jpg,602325_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
191208,191208.jpg,191208_output.jpg,4,Galerina marginata,4,Galerina marginata
315988,315988.jpg,315988_output.jpg,4,Galerina marginata,4,Galerina marginata
162395,162395.jpg,162395_output.jpg,1,Coprinellus micaceus,8,Pluteus cervinus
501564,501564.jpg,501564_output.jpg,3,Fuligo septica,3,Fuligo septica
565668,565668.jpg,565668_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
695355,695355.jpg,695355_output.jpg,2,Coprinus comatus,2,Coprinus comatus
115262,115262.jpg,115262_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
193471,193471.jpg,193471_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
337699,337699.jpg,337699_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
315957,315957.jpg,315957_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
514074,514074.jpg,514074_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
201229,201229.jpg,201229_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
491591,491591.jpg,491591_output.jpg,0,Amanita phalloides,0,Amanita phalloides
58719,58719.jpg,58719_output.jpg,0,Amanita phalloides,0,Amanita phalloides
379159,379159.jpg,379159_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
282235,282235.jpg,282235_output.jpg,0,Amanita phalloides,0,Amanita phalloides
147268,147268.jpg,147268_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
399957,399957.jpg,399957_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
117408,117408.jpg,117408_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
183565,183565.jpg,183565_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
578964,578964.jpg,578964_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
487130,487130.jpg,487130_output.jpg,2,Coprinus comatus,2,Coprinus comatus
330921,330921.jpg,330921_output.jpg,4,Galerina marginata,4,Galerina marginata
631416,631416.jpg,631416_output.jpg,3,Fuligo septica,3,Fuligo septica
348260,348260.jpg,348260_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
465416,465416.jpg,465416_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
670431,670431.jpg,670431_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
122399,122399.jpg,122399_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
478725,478725.jpg,478725_output.jpg,0,Amanita phalloides,0,Amanita phalloides
310497,310497.jpg,310497_output.jpg,2,Coprinus comatus,2,Coprinus comatus
381155,381155.jpg,381155_output.jpg,4,Galerina marginata,5,Hypholoma fasciculare
682332,682332.jpg,682332_output.jpg,2,Coprinus comatus,2,Coprinus comatus
139978,139978.jpg,139978_output.jpg,4,Galerina marginata,4,Galerina marginata
169299,169299.jpg,169299_output.jpg,3,Fuligo septica,3,Fuligo septica
104101,104101.jpg,104101_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
673108,673108.jpg,673108_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
119586,119586.jpg,119586_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
75182,75182.jpg,75182_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
82669,82669.jpg,82669_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
162183,162183.jpg,162183_output.jpg,3,Fuligo septica,3,Fuligo septica
230370,230370.jpg,230370_output.jpg,3,Fuligo septica,3,Fuligo septica
428305,428305.jpg,428305_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
382868,382868.jpg,382868_output.jpg,7,Pleurotus ostreatus,1,Coprinellus micaceus
376189,376189.jpg,376189_output.jpg,4,Galerina marginata,4,Galerina marginata
169478,169478.jpg,169478_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
120139,120139.jpg,120139_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
281583,281583.jpg,281583_output.jpg,4,Galerina marginata,4,Galerina marginata
406436,406436.jpg,406436_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
642381,642381.jpg,642381_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
63953,63953.jpg,63953_output.jpg,0,Amanita phalloides,0,Amanita phalloides
346336,346336.jpg,346336_output.jpg,3,Fuligo septica,3,Fuligo septica
57951,57951.jpg,57951_output.jpg,0,Amanita phalloides,0,Amanita phalloides
59693,59693.jpg,59693_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
496542,496542.jpg,496542_output.jpg,7,Pleurotus ostreatus,8,Pluteus cervinus
340853,340853.jpg,340853_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
387221,387221.jpg,387221_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
626099,626099.jpg,626099_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
316752,316752.jpg,316752_output.jpg,0,Amanita phalloides,0,Amanita phalloides
191113,191113.jpg,191113_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
109934,109934.jpg,109934_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
166384,166384.jpg,166384_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
217949,217949.jpg,217949_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
595076,595076.jpg,595076_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
120569,120569.jpg,120569_output.jpg,2,Coprinus comatus,2,Coprinus comatus
180043,180043.jpg,180043_output.jpg,2,Coprinus comatus,2,Coprinus comatus
176536,176536.jpg,176536_output.jpg,0,Amanita phalloides,0,Amanita phalloides
263614,263614.jpg,263614_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
336004,336004.jpg,336004_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
425045,425045.jpg,425045_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
148697,148697.jpg,148697_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
145426,145426.jpg,145426_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
386902,386902.jpg,386902_output.jpg,2,Coprinus comatus,2,Coprinus comatus
618571,618571.jpg,618571_output.jpg,4,Galerina marginata,4,Galerina marginata
583336,583336.jpg,583336_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
209747,209747.jpg,209747_output.jpg,2,Coprinus comatus,2,Coprinus comatus
338747,338747.jpg,338747_output.jpg,4,Galerina marginata,4,Galerina marginata
574540,574540.jpg,574540_output.jpg,4,Galerina marginata,4,Galerina marginata
587619,587619.jpg,587619_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
387175,387175.jpg,387175_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
610257,610257.jpg,610257_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
578906,578906.jpg,578906_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
107355,107355.jpg,107355_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
681412,681412.jpg,681412_output.jpg,2,Coprinus comatus,2,Coprinus comatus
117815,117815.jpg,117815_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
278178,278178.jpg,278178_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
174150,174150.jpg,174150_output.jpg,0,Amanita phalloides,0,Amanita phalloides
275322,275322.jpg,275322_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
291657,291657.jpg,291657_output.jpg,4,Galerina marginata,4,Galerina marginata
380300,380300.jpg,380300_output.jpg,0,Amanita phalloides,0,Amanita phalloides
150166,150166.jpg,150166_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
202017,202017.jpg,202017_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
650913,650913.jpg,650913_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
292974,292974.jpg,292974_output.jpg,4,Galerina marginata,4,Galerina marginata
59822,59822.jpg,59822_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
248828,248828.jpg,248828_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
133067,133067.jpg,133067_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
386546,386546.jpg,386546_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
580581,580581.jpg,580581_output.jpg,4,Galerina marginata,4,Galerina marginata
577803,577803.jpg,577803_output.jpg,2,Coprinus comatus,2,Coprinus comatus
171234,171234.jpg,171234_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
113385,113385.jpg,113385_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
697536,697536.jpg,697536_output.jpg,4,Galerina marginata,4,Galerina marginata
126218,126218.jpg,126218_output.jpg,0,Amanita phalloides,0,Amanita phalloides
238138,238138.jpg,238138_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
592171,592171.jpg,592171_output.jpg,2,Coprinus comatus,2,Coprinus comatus
184324,184324.jpg,184324_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
409277,409277.jpg,409277_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
290593,290593.jpg,290593_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
487337,487337.jpg,487337_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
420128,420128.jpg,420128_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
583170,583170.jpg,583170_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
141765,141765.jpg,141765_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
102904,102904.jpg,102904_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
677706,677706.jpg,677706_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
627381,627381.jpg,627381_output.jpg,4,Galerina marginata,4,Galerina marginata
280443,280443.jpg,280443_output.jpg,9,Schizophyllum commune,7,Pleurotus ostreatus
585678,585678.jpg,585678_output.jpg,2,Coprinus comatus,2,Coprinus comatus
131743,131743.jpg,131743_output.jpg,3,Fuligo septica,3,Fuligo septica
191207,191207.jpg,191207_output.jpg,4,Galerina marginata,4,Galerina marginata
539782,539782.jpg,539782_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
462463,462463.jpg,462463_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
342825,342825.jpg,342825_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
171770,171770.jpg,171770_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
396209,396209.jpg,396209_output.jpg,0,Amanita phalloides,0,Amanita phalloides
110466,110466.jpg,110466_output.jpg,2,Coprinus comatus,2,Coprinus comatus
284446,284446.jpg,284446_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
110133,110133.jpg,110133_output.jpg,4,Galerina marginata,4,Galerina marginata
255416,255416.jpg,255416_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
626294,626294.jpg,626294_output.jpg,2,Coprinus comatus,2,Coprinus comatus
492918,492918.jpg,492918_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
283120,283120.jpg,283120_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
582538,582538.jpg,582538_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
220873,220873.jpg,220873_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
63549,63549.jpg,63549_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
280287,280287.jpg,280287_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
577022,577022.jpg,577022_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
177717,177717.jpg,177717_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
696527,696527.jpg,696527_output.jpg,0,Amanita phalloides,0,Amanita phalloides
267719,267719.jpg,267719_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
117433,117433.jpg,117433_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
71667,71667.jpg,71667_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
276282,276282.jpg,276282_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
228595,228595.jpg,228595_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
270394,270394.jpg,270394_output.jpg,0,Amanita phalloides,0,Amanita phalloides
512200,512200.jpg,512200_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
278366,278366.jpg,278366_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
105203,105203.jpg,105203_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
591219,591219.jpg,591219_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
501201,501201.jpg,501201_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
474307,474307.jpg,474307_output.jpg,0,Amanita phalloides,0,Amanita phalloides
623190,623190.jpg,623190_output.jpg,3,Fuligo septica,3,Fuligo septica
422464,422464.jpg,422464_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
122591,122591.jpg,122591_output.jpg,0,Amanita phalloides,0,Amanita phalloides
367026,367026.jpg,367026_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
151530,151530.jpg,151530_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
518654,518654.jpg,518654_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
681236,681236.jpg,681236_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
352160,352160.jpg,352160_output.jpg,3,Fuligo septica,3,Fuligo septica
561911,561911.jpg,561911_output.jpg,4,Galerina marginata,4,Galerina marginata
580234,580234.jpg,580234_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
339598,339598.jpg,339598_output.jpg,2,Coprinus comatus,2,Coprinus comatus
226193,226193.jpg,226193_output.jpg,3,Fuligo septica,3,Fuligo septica
323216,323216.jpg,323216_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
614891,614891.jpg,614891_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
392487,392487.jpg,392487_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
423433,423433.jpg,423433_output.jpg,2,Coprinus comatus,2,Coprinus comatus
376797,376797.jpg,376797_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
361266,361266.jpg,361266_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
211586,211586.jpg,211586_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
124384,124384.jpg,124384_output.jpg,4,Galerina marginata,4,Galerina marginata
637878,637878.jpg,637878_output.jpg,8,Pluteus cervinus,4,Galerina marginata
281585,281585.jpg,281585_output.jpg,4,Galerina marginata,4,Galerina marginata
418171,418171.jpg,418171_output.jpg,0,Amanita phalloides,0,Amanita phalloides
139930,139930.jpg,139930_output.jpg,4,Galerina marginata,4,Galerina marginata
184642,184642.jpg,184642_output.jpg,0,Amanita phalloides,0,Amanita phalloides
104605,104605.jpg,104605_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
254979,254979.jpg,254979_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
274352,274352.jpg,274352_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
517359,517359.jpg,517359_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
167511,167511.jpg,167511_output.jpg,0,Amanita phalloides,0,Amanita phalloides
628791,628791.jpg,628791_output.jpg,0,Amanita phalloides,0,Amanita phalloides
265760,265760.jpg,265760_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
360476,360476.jpg,360476_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
526866,526866.jpg,526866_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
699139,699139.jpg,699139_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
119921,119921.jpg,119921_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
70930,70930.jpg,70930_output.jpg,4,Galerina marginata,4,Galerina marginata
690611,690611.jpg,690611_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
382240,382240.jpg,382240_output.jpg,2,Coprinus comatus,1,Coprinellus micaceus
255413,255413.jpg,255413_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
209675,209675.jpg,209675_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
639218,639218.jpg,639218_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
697326,697326.jpg,697326_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
471622,471622.jpg,471622_output.jpg,4,Galerina marginata,4,Galerina marginata
114868,114868.jpg,114868_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
315961,315961.jpg,315961_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
206863,206863.jpg,206863_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
493904,493904.jpg,493904_output.jpg,4,Galerina marginata,4,Galerina marginata
220805,220805.jpg,220805_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
255415,255415.jpg,255415_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
622731,622731.jpg,622731_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
434608,434608.jpg,434608_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
163866,163866.jpg,163866_output.jpg,0,Amanita phalloides,0,Amanita phalloides
551659,551659.jpg,551659_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
205656,205656.jpg,205656_output.jpg,4,Galerina marginata,4,Galerina marginata
696785,696785.jpg,696785_output.jpg,4,Galerina marginata,4,Galerina marginata
135593,135593.jpg,135593_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
277002,277002.jpg,277002_output.jpg,0,Amanita phalloides,0,Amanita phalloides
219358,219358.jpg,219358_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
298938,298938.jpg,298938_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
63979,63979.jpg,63979_output.jpg,4,Galerina marginata,4,Galerina marginata
595909,595909.jpg,595909_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
215648,215648.jpg,215648_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
198682,198682.jpg,198682_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
664126,664126.jpg,664126_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
581511,581511.jpg,581511_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
675095,675095.jpg,675095_output.jpg,4,Galerina marginata,4,Galerina marginata
682502,682502.jpg,682502_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
481341,481341.jpg,481341_output.jpg,2,Coprinus comatus,2,Coprinus comatus
397777,397777.jpg,397777_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
543674,543674.jpg,543674_output.jpg,3,Fuligo septica,3,Fuligo septica
180041,180041.jpg,180041_output.jpg,2,Coprinus comatus,2,Coprinus comatus
601816,601816.jpg,601816_output.jpg,3,Fuligo septica,3,Fuligo septica
108628,108628.jpg,108628_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
63729,63729.jpg,63729_output.jpg,4,Galerina marginata,4,Galerina marginata
472874,472874.jpg,472874_output.jpg,0,Amanita phalloides,0,Amanita phalloides
420129,420129.jpg,420129_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
218318,218318.jpg,218318_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
279809,279809.jpg,279809_output.jpg,0,Amanita phalloides,0,Amanita phalloides
389470,389470.jpg,389470_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
178766,178766.jpg,178766_output.jpg,2,Coprinus comatus,2,Coprinus comatus
566857,566857.jpg,566857_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
377780,377780.jpg,377780_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
218005,218005.jpg,218005_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
63557,63557.jpg,63557_output.jpg,4,Galerina marginata,4,Galerina marginata
497393,497393.jpg,497393_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
144673,144673.jpg,144673_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
691005,691005.jpg,691005_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
330767,330767.jpg,330767_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
94450,94450.jpg,94450_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
134193,134193.jpg,134193_output.jpg,4,Galerina marginata,4,Galerina marginata
511753,511753.jpg,511753_output.jpg,2,Coprinus comatus,2,Coprinus comatus
150381,150381.jpg,150381_output.jpg,3,Fuligo septica,3,Fuligo septica
411988,411988.jpg,411988_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
595190,595190.jpg,595190_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
125348,125348.jpg,125348_output.jpg,0,Amanita phalloides,0,Amanita phalloides
211268,211268.jpg,211268_output.jpg,8,Pluteus cervinus,8,Pluteus cervinus
387222,387222.jpg,387222_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
409780,409780.jpg,409780_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
289989,289989.jpg,289989_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
148134,148134.jpg,148134_output.jpg,4,Galerina marginata,4,Galerina marginata
620199,620199.jpg,620199_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
421144,421144.jpg,421144_output.jpg,3,Fuligo septica,3,Fuligo septica
226810,226810.jpg,226810_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
373512,373512.jpg,373512_output.jpg,3,Fuligo septica,3,Fuligo septica
370630,370630.jpg,370630_output.jpg,5,Hypholoma fasciculare,5,Hypholoma fasciculare
151529,151529.jpg,151529_output.jpg,1,Coprinellus micaceus,1,Coprinellus micaceus
231549,231549.jpg,231549_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
551977,551977.jpg,551977_output.jpg,6,Laetiporus sulphureus,6,Laetiporus sulphureus
288901,288901.jpg,288901_output.jpg,9,Schizophyllum commune,9,Schizophyllum commune
198081,198081.jpg,198081_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
340994,340994.jpg,340994_output.jpg,2,Coprinus comatus,2,Coprinus comatus
70810,70810.jpg,70810_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
683875,683875.jpg,683875_output.jpg,7,Pleurotus ostreatus,7,Pleurotus ostreatus
103866,103866.jpg,103866_output.jpg,0,Amanita phalloides,0,Amanita phalloides
355860,355860.jpg,355860_output.jpg,3,Fuligo septica,3,Fuligo septica
